Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
United parcel service  inc. class b,UPS,"",1817.0,390000.0,0.0016,,916,1817.0,,new,0.0002474,Q1 2022,TRANSPORTS,13F,03/31/2022,214.46,
Exelixis inc,EXEL,"",16847.0,382000.0,0.0015,,917,16847.0,,new,0.0052525,Q1 2022,HEALTH CARE,13F,03/31/2022,22.67,
Colliers international group inc,CIGI,"",2866.0,374000.0,0.0015,0.0017,918,943.0,49.037962,addition,0.0068317,Q1 2021,REAL ESTATE,13F,03/31/2022,108.8216,
Itt inc. (international telephone and telegraph),ITT,"",4929.0,371000.0,0.0015,,919,4929.0,,new,0.0059030,Q1 2022,INDUSTRIALS,13F,03/31/2022,75.21,
Piedmont office realty trust inc,PDM,"",21509.0,370000.0,0.0015,0.0012,920,10190.0,90.025621,addition,0.0174401,Q4 2021,REAL ESTATE,13F,03/31/2022,17.8304,
Associated banc-corp,ASB,"",16133.0,367000.0,0.0015,0.0035,921,-10649.0,-39.76178,reduction,0.0107522,Q4 2020,FINANCE,13F,03/31/2022,19.58,
Bank of hawaii corp. (honolulu  hi),BOH,"",4278.0,359000.0,0.0014,0.0035,922,-2894.0,-40.351366,reduction,0.0106184,Q4 2020,FINANCE,13F,03/31/2022,83.15,
Intellia therapeutics inc,NTLA,"",4907.0,357000.0,0.0014,,923,4907.0,,new,0.0064690,Q1 2022,HEALTH CARE,13F,03/31/2022,72.67,
Polaris inc,PII,"",3390.0,357000.0,0.0014,,924,3390.0,,new,0.0056977,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,105.32,
Federated hermes inc. (federated investors),FHI,"",10436.0,355000.0,0.0014,0.0038,925,-6886.0,-39.752915,reduction,0.0113848,Q4 2020,FINANCE,13F,03/31/2022,30.6,
Moodys corp,MCO,"",1045.0,353000.0,0.0014,,926,1045.0,,new,0.0005664,Q3 2021,FINANCE,13F,03/31/2022,337.41,
Sarepta therapeutics inc,SRPT,"",4374.0,342000.0,0.0014,,927,4374.0,,new,0.0049988,Q1 2022,HEALTH CARE,13F,03/31/2022,78.12,
Brunswick corp.,BC,"",4184.0,338000.0,0.0014,0.002,928,729.0,21.099855,addition,0.0055249,Q4 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,97.2732,
Square inc,SQ,"",2455.0,333000.0,0.0013,,929,2455.0,,new,0.0004732,Q1 2022,FINANCE,13F,03/31/2022,135.6,
Silicon laboratories inc,SLAB,"",2178.0,327000.0,0.0013,,930,2178.0,,new,0.0059540,Q1 2022,INFORMATION TECHNOLOGY,13F,03/31/2022,150.2,
Nutanix inc,NTNX,"",11791.0,316000.0,0.0013,,931,11791.0,,new,0.0052569,Q1 2022,INFORMATION TECHNOLOGY,13F,03/31/2022,26.82,
Canopy growth corp,CGC,"",41368.0,314000.0,0.0013,0.0016,932,9854.0,31.268643,addition,0.0102686,Q4 2020,HEALTH CARE,13F,03/31/2022,23.6158,
Spirit aerosystems holdings inc. class a,SPR,"",6415.0,314000.0,0.0013,,933,6415.0,,new,0.0061086,Q1 2022,INDUSTRIALS,13F,03/31/2022,48.89,
Ncr corp.,NCR,"",7782.0,313000.0,0.0013,,934,7782.0,,new,0.0056969,Q1 2022,INFORMATION TECHNOLOGY,13F,03/31/2022,40.19,
Gap (the),GPS,"",21833.0,307000.0,0.0012,,935,21833.0,,new,0.0059334,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,14.08,
51job inc adr,JOBS,"",5155.0,302000.0,0.0012,0.0015,936,0.0,0.0,,N/A,Q3 2018,INDUSTRIALS,13F,03/31/2022,74.69,
Ecolab inc.,ECL,"",1698.0,300000.0,0.0012,,937,1698.0,,new,0.0005944,Q2 2020,MATERIALS,13F,03/31/2022,176.56,
Novavax  inc,NVAX,"",4021.0,296000.0,0.0012,0.002,938,1581.0,64.795082,addition,0.0051462,Q3 2021,HEALTH CARE,13F,03/31/2022,133.937,
Teradata corp.,TDC,"",5963.0,294000.0,0.0012,,939,5963.0,,new,0.0056953,Q1 2022,INFORMATION TECHNOLOGY,13F,03/31/2022,49.29,
Ritchie brothers auctioneers  inc.,RBA,"",4937.0,292000.0,0.0012,,940,4937.0,,new,0.0044546,Q4 2020,INDUSTRIALS,13F,03/31/2022,59.03,
Ryman hospitality properties  inc. reit,RHP,"",3115.0,289000.0,0.0012,,941,3115.0,,new,0.0056487,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,92.77,
New gold inc. adr,NGD,"",154471.0,281000.0,0.0011,0.0006,942,90908.0,143.020311,addition,0.0226460,Q4 2020,MATERIALS,13F,03/31/2022,1.8288,
Nike inc.,NKE,"",2068.0,278000.0,0.0011,,943,2068.0,,new,0.0001630,Q3 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,134.56,
Ionis phrmacutls,IONS,"",7201.0,267000.0,0.0011,,944,7201.0,,new,0.0050784,Q1 2022,HEALTH CARE,13F,03/31/2022,37.04,
Wendys co. (the),WEN,"",12110.0,266000.0,0.0011,,945,12110.0,,new,0.0056524,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,21.97,
World wrestling entertainment inc,WWE,"",4041.0,252000.0,0.001,,946,4041.0,,new,0.0093442,Q1 2022,COMMUNICATIONS,13F,03/31/2022,62.44,
Sensient technologies  inc.,SXT,"",2987.0,251000.0,0.001,,947,2987.0,,new,0.0071064,Q1 2022,MATERIALS,13F,03/31/2022,83.95,
Novagold resources inc,NG,"",32541.0,251000.0,0.001,0.0005,948,19725.0,153.909176,addition,0.0097622,Q1 2021,MATERIALS,13F,03/31/2022,7.3874,
Universal corp. (universal leaf tobacco),UVV,"",4228.0,246000.0,0.001,,949,4228.0,,new,0.0171910,Q1 2022,CONSUMER STAPLES,13F,03/31/2022,58.07,
Twilio inc,TWLO,"",1464.0,241000.0,0.001,,950,1464.0,,new,0.0008518,Q3 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,164.81,
Block (h&r) inc.,HRB,"",8943.0,233000.0,0.0009,,951,8943.0,,new,0.0056036,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,26.04,
Tripadvisor inc,TRIP,"",8449.0,229000.0,0.0009,,952,8449.0,,new,0.0066622,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,27.12,
Washington federal inc,WAFD,"",6926.0,227000.0,0.0009,0.0023,953,-4725.0,-40.554459,reduction,0.0106052,Q4 2020,FINANCE,13F,03/31/2022,29.0,
Six flags entertainment corp.,SIX,"",5095.0,222000.0,0.0009,,954,5095.0,,new,0.0058941,Q1 2022,COMMUNICATIONS,13F,03/31/2022,43.5,
Denali therapeutics inc,DNLI,"",6867.0,221000.0,0.0009,,955,6867.0,,new,0.0055853,Q1 2022,HEALTH CARE,13F,03/31/2022,32.17,
Natera inc,NTRA,"",5378.0,219000.0,0.0009,,956,5378.0,,new,0.0055838,Q1 2022,HEALTH CARE,13F,03/31/2022,40.68,
Acadia pharmaceuticals inc,ACAD,"",8989.0,218000.0,0.0009,,957,8989.0,,new,0.0055561,Q1 2022,HEALTH CARE,13F,03/31/2022,24.22,
Bio-rad laboratories inc class a,BIO,"",385.0,217000.0,0.0009,,958,385.0,,new,0.0015476,Q1 2022,HEALTH CARE,13F,03/31/2022,563.23,
Arista networks inc,ANET,"",1557.0,216000.0,0.0009,,959,1557.0,,new,0.0005051,Q1 2022,INFORMATION TECHNOLOGY,13F,03/31/2022,138.98,
Silvercrest metals inc,SILV,"",24153.0,215000.0,0.0009,0.0005,960,13423.0,125.097856,addition,0.0165524,Q3 2021,MATERIALS,13F,03/31/2022,8.0526,
Capitol federal financial inc,CFFN,"",14104.0,153000.0,0.0006,0.0016,961,-10704.0,-43.147372,reduction,0.0101573,Q4 2020,FINANCE,13F,03/31/2022,12.89,
Angi homeservices inc,ANGI,"",27000.0,153000.0,0.0006,,962,27000.0,,new,0.0336147,Q3 2021,COMMUNICATIONS,13F,03/31/2022,5.67,
Dennys corp.,DENN,"",10608.0,152000.0,0.0006,0.0012,963,-1758.0,-14.2164,reduction,0.0171894,Q2 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,16.49,
Virgin galactic holdings inc,SPCE,"",13864.0,137000.0,0.0006,,964,13864.0,,new,0.0053614,Q1 2022,FINANCE,13F,03/31/2022,9.88,
Largo inc,LGO,"",10317.0,131000.0,0.0005,,965,10317.0,,new,N/A,Q1 2022, ,13F,03/31/2022,,
Ballard power systems  inc.,BLDP,"",10620.0,124000.0,0.0005,,966,10620.0,,new,0.0035625,Q1 2022,ENERGY,13F,03/31/2022,11.64,
Contextlogic inc,WISH,"",34732.0,78000.0,0.0003,,967,34732.0,,new,0.0057983,Q1 2022,INFORMATION TECHNOLOGY,13F,03/31/2022,2.25,
Skillz inc,SKLZ,"",23124.0,69000.0,0.0003,,968,23124.0,,new,0.0067850,Q1 2022,FINANCE,13F,03/31/2022,3.0,
3m co. (minnesota mining & manufacturing),MMM,"",0.0,0.0,,0.0023,"",-2193.0,-100.0,soldall,0.0000000,Q3 2021,INDUSTRIALS,13F,03/31/2022,175.42,
Best buy co.  inc.,BBY,"",0.0,0.0,,0.0022,"",-3711.0,-100.0,soldall,0.0000000,Q4 2020,CONSUMER DISCRETIONARY,13F,03/31/2022,103.53,
Verizon communications (bell atlantic corp.),VZ,"",0.0,0.0,,0.052,"",-171993.0,-100.0,soldall,0.0000000,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,52.46,
Xilinx  inc,XLNX,"",0.0,0.0,,0.0013,"",-1040.0,-100.0,soldall,N/A,Q4 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,212.03,
Columbia sportswear co,COLM,"",0.0,0.0,,0.036,"",-63600.0,-100.0,soldall,0.0000000,Q3 2019,CONSUMER DISCRETIONARY,13F,03/31/2022,101.3,
Autozone inc.,AZO,"",0.0,0.0,,0.0179,"",-1472.0,-100.0,soldall,0.0000000,Q3 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,1956.19,
First horizon,FHN,"",0.0,0.0,,0.0091,"",-96120.0,-100.0,soldall,0.0000000,Q4 2020,FINANCE,13F,03/31/2022,15.14,
Orasure technologies inc,OSUR,"",0.0,0.0,,0.004,"",-78969.0,-100.0,soldall,0.0000000,Q2 2021,HEALTH CARE,13F,03/31/2022,10.11,
Nexstar media group inc,NXST,"",0.0,0.0,,0.0016,"",-1845.0,-100.0,soldall,0.0000000,Q3 2021,COMMUNICATIONS,13F,03/31/2022,151.75,
Aercap holdings n.v.,AER,"",0.0,0.0,,0.0035,"",-9112.0,-100.0,soldall,0.0000000,Q2 2021,INDUSTRIALS,13F,03/31/2022,53.4,
Denison mine corp,DNN,"",0.0,0.0,,0.0003,"",-43840.0,-100.0,soldall,0.0000000,Q3 2021,MATERIALS,13F,03/31/2022,1.44,
Arena pharmaceuticals inc,ARNA,"",0.0,0.0,,0.0065,"",-11945.0,-100.0,soldall,N/A,Q4 2021,HEALTH CARE,13F,03/31/2022,92.94,
Perdoceo education corp. (career education),PRDO,"",0.0,0.0,,0.0098,"",-143344.0,-100.0,soldall,0.0000000,Q2 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,12.22,
Cronos group inc,CRON,"",0.0,0.0,,0.0007,"",-28732.0,-100.0,soldall,0.0000000,Q4 2020,FINANCE,13F,03/31/2022,7.52,
Tesla inc,TSLA,"",0.0,0.0,,0.1566,"",-25488.0,-100.0,soldall,0.0000000,Q4 2019,CONSUMER DISCRETIONARY,13F,03/31/2022,733.39,
Targa resources inc,TRGP,"",0.0,0.0,,0.0014,"",-4633.0,-100.0,soldall,0.0000000,Q4 2021,ENERGY,13F,03/31/2022,52.24,
Pretium resources inc,PVG,"",0.0,0.0,,0.0019,"",-22583.0,-100.0,soldall,N/A,Q4 2020,MATERIALS,13F,03/31/2022,10.9,
Vocera communications inc,VCRA,"",0.0,0.0,,0.0267,"",-70730.0,-100.0,soldall,N/A,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,43.26,
Organigram holdings inc,OGI,"",0.0,0.0,,0.0002,"",-20756.0,-100.0,soldall,0.0000000,Q4 2021,HEALTH CARE,13F,03/31/2022,1.75,
Tilray inc,TLRY,"",0.0,0.0,,0.0019,"",-45378.0,-100.0,soldall,0.0000000,Q4 2021,HEALTH CARE,13F,03/31/2022,7.03,
Transmedics group inc,TMDX,"",0.0,0.0,,0.0029,"",-26125.0,-100.0,soldall,0.0000000,Q2 2021,HEALTH CARE,13F,03/31/2022,33.18,
Bellring brands  inc. class a common,BRBR,"",0.0,0.0,,0.0113,"",-68172.0,-100.0,soldall,0.0000000,Q2 2021,CONSUMER STAPLES,13F,03/31/2022,29.69,
Vroom  inc.,VRM,"",0.0,0.0,,0.0045,"",-71157.0,-100.0,soldall,0.0000000,Q1 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,29.83,
Signify health  inc.,SGFY,"",0.0,0.0,,0.002,"",-24788.0,-100.0,soldall,0.0000000,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,28.82,
